index,artist_name,plays,artist_id
1109,diorama,7305,17d16c18-5b51-45bd-87cd-cb76580c1623
1110,mokoma,7305,e979c1bc-5cc2-497b-801f-823244a9166d
1111,emilie simon,7301,01252145-c9e8-4de5-a480-9b2bed05450a
1112,extremoduro,7299,f59163ba-1a7a-4349-b0fd-fb9582ebe333
1113,de/vision,7281,c72c1c3d-bf05-457f-a9f7-a642bae6ca91
1114,asp,7264,8de149a4-bbdc-4d15-aeea-0d66773c9f80
1115,david gilmour,7255,1dce970e-34bc-48b2-ab51-48d87544a4c2
1116,bonnie prince billy,7246,7b0a63b2-b8e8-490e-b724-1d30cb5edfe3
1117,dilated peoples,7224,c71abd83-9d66-4c7b-9f0d-c9c36e85a955
1118,yellow magic orchestra,7219,ac5af671-1df0-4312-8b7b-e61992ecc883
1119,hardcore superstar,7218,7bb40169-4789-4a48-bf66-605abd910dc3
1120,mono,7215,e5add03e-93c4-4f5a-9ffd-ec93f24d8c5e
1121,alesana,7214,1079b087-a5b3-4a07-abbc-88043ceda334
1122,jawbreaker,7210,ec88cdc3-0517-4951-b5ef-7323e7316db0
1123,celldweller,7203,fad8967c-a327-4af5-a64a-d4de66ece652
1124,clannad,7202,d45641da-371c-430e-8907-6086590ab282
1125,madeleine peyroux,7194,7f260b9c-bea7-469b-9ba8-0daec7d2c85c
1126,kotiteollisuus,7188,44f49e8d-125c-47d4-bab1-37a8a46c5eb9
1127,john zorn,7173,7ec4a553-73e5-4c0d-a071-a82b83a309e6
1128,shout out louds,7169,25a757f1-9fbe-4c52-be2e-1a5294fb25b9
1129,scars on broadway,7165,66f0dcaa-1680-4ef3-9b63-8b2ac24d0b58
1130,eternal tears of sorrow,7161,8b46a7e4-704d-4f8d-973a-a0ab8ea8249b
1131,waltari,7149,1b5843cc-3109-4496-888a-1ca5528aa7f9
1132,nujabes,7147,1595addf-f76b-450a-a097-af852ff35f27
1133,epik high,7138,57f1cdd6-cf32-4004-a095-3ef043c91b61
1134,thalía,7132,ae33ce8d-f41a-4f6b-b9c6-7859acbd04ef
1135,foals,7129,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc
1136,joshua radin,7122,24762087-34ce-4f65-b743-7d8402cf30dd
1137,eva cassidy,7109,6f2dfabb-f0bb-4801-a392-592489a148e7
1138,david crowder band,7105,e39d2020-7181-4416-bf1b-bd82fdaca203
1139,heart,7100,bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9
1140,as blood runs black,7098,5a3857f8-af2d-4f27-a1dd-438d02deceb8
1141,sunset rubdown,7093,9c0b1b7f-d63d-4e4f-bbec-1e7e7607dd22
1142,the weakerthans,7082,bc68928b-fbb5-4aac-baae-52ba49202372
1143,thelonious monk,7080,8e8c7417-c905-46b1-b42a-5260b4274ed4
1144,brazilian girls,7079,8b2350de-b682-4fe7-ad8f-4508d7b6c697
1145,tracy chapman,7076,1129817c-488a-4096-80c1-77fc1b107c93
1146,se7en,7073,031037c3-67be-459f-bd50-b51760501f38
1147,symphony x,7071,b669c53e-5a1f-4adc-80be-755e64e8115e
1148,london symphony orchestra,7065,38712b4c-0fd4-4c65-8c7a-45676fecc973
1149,the pipettes,7062,503877b0-4e1b-452b-851c-5e3f478d3714
1150,miley cyrus,7052,7e9bd05a-117f-4cce-87bc-e011527a8b18
1151,eisbrecher,7032,36e348fe-0cbc-4343-8fa5-b91e727ce94f
1152,céline dion,7031,847e8a0c-cc20-4213-9e16-975515c2a926
1153,ost,7025,a7dbf74d-8bae-4c2a-9987-508a125add76
1154,madness,7021,5f58803e-8c4c-478e-8b51-477f38483ede
1155,audio adrenaline,7015,f12a9472-02be-40f4-9ff3-a836e2b9ece8
1156,geto boys,7014,a78ca453-3a53-4b19-8b2d-61b10dd45558
1157,clipse,7013,e6424fa5-08d3-41c6-96f3-8549f733708c
1158,lambchop,7001,f75150f0-d80d-4c34-903b-6acfb47b63ee
1159,feeder,6996,88a4cd4e-5dee-4153-8462-0d5e43c75f47
1160,cobra starship,6982,ffb390b8-8df4-4b72-97d1-7b2fc008a452
1161,bohren & der club of gore,6965,938df0a0-c650-4cf8-9b23-5ad8a5cb4805
1162,municipal waste,6960,b5a31e9b-1fa2-45f9-91f5-b3a25fb38038
1163,allerseelen,6951,4726ccaf-34f3-4dd8-8e98-686a4c83c56d
1164,klaus badelt,6937,74ba575f-3420-4d62-8e48-ac473d3c4282
1165,the herbaliser,6933,bf48d271-9595-4043-9064-52f43707d4ab
1166,operation ivy,6925,931e1d1f-6b2f-4ff8-9f70-aa537210cd46
1167,biosphere,6924,a5ee1ebe-a645-45d2-8319-d101fe62e581
1168,jonathan larson,6921,2ab30461-12e3-4c97-b716-c39f13015d29
1169,mayhem,6921,c5f9e699-7b0d-4030-86dd-7acc8250d147
1170,久石譲,6919,44c64a30-1d58-49c5-b314-6e02fba49526
1171,frou frou,6917,d614b0ad-fe3a-4927-b413-48cb831a814b
1172,melanie c,6917,25b509ef-48ad-461b-a0bc-94cdddb8c919
1173,jennifer lopez,6914,f0602f55-1770-483d-89bd-4bae0d0ac086
1174,trapt,6911,8876c0be-ccff-4d46-aa91-7f935a3b3b6b
1175,hanson,6909,3c0a0074-4f26-4d3b-b723-a66bf6cc3753
1176,god module,6904,3d3fceda-d274-41f0-bac9-7516f6c872ba
1177,everything but the girl,6899,959cf5bf-ee29-4af6-a85a-0b480181d988
1178,the appleseed cast,6891,61386f55-12b6-45be-baf2-7c9406965808
1179,antimatter,6877,7389b838-9bd1-46d3-b514-95e0df255a52
1180,Édith piaf,6875,4f8ef4a3-40fa-46b5-8773-97686a8424f4
1181,lali puna,6870,1b0b533e-9a62-4a95-9c68-f2e140dde9da
1182,still remains,6870,cc8eebb0-7878-445b-88e7-89ee55d23868
1183,tortoise,6861,e0953daa-860f-4dc8-9f1a-b12587cdaf17
1184,blue october,6842,96fafb0a-2f1d-4b15-b2a0-9e0e660e7ecf
1185,burzum,6838,49cd96a6-42c3-44f6-ba2a-cd9301046b96
1186,t. rex,6820,c842d29f-a297-48cd-bb71-4f77fd672b16
1187,leevi and the leavings,6815,5ffb1041-7236-45d4-8523-60faf95946c6
1188,chris cornell,6806,cbf9738d-8f81-4a92-bc64-ede09341652d
1189,diablo,6803,7b185c70-0170-4683-ad2e-7f448833e06a
1190,deadmau5,6797,4a00ec9d-c635-463a-8cd4-eb61725f0c60
1191,freak kitchen,6794,a32065b5-ed37-4ba5-8209-6fab71f832da
1192,as we fight,6791,69aef7be-fc6f-41a1-accc-1d9a167c1b50
1193,enrique iglesias,6789,35f866dc-c061-48ba-8157-cf2e0eac4857
1194,poison,6775,c79c43d4-cbed-4373-89ce-6560f62eb7d8
1195,buck 65,6762,8d18b680-368c-4649-a5e3-85e0c2dd6fc2
1196,martha wainwright,6751,231475d8-fddb-4d7d-aad9-287e59e4b4ba
1197,plaid,6740,7e54d133-2525-4bc0-ae94-65584145a386
1198,murder by death,6732,115eda90-a9f4-4437-9e4d-513daa0d5f35
1199,ashlee simpson,6730,463c514e-c30d-4a2a-a87b-762535253a80
1200,blondie,6726,4d2956d1-a3f7-44bb-9a41-67563e1a0c94
1201,xtc,6725,97c86b2c-2765-46a2-aef8-76a7e24c430f
1202,east clubbers,6724,70bbc462-559b-4a23-a299-a306c351e39b
1203,hellogoodbye,6723,3fa7095b-4447-465e-a784-14b07789d7a1
1204,the replacements,6719,dc0d05ce-2f47-4962-b4fa-8631a0a51987
1205,vast,6715,79e98efd-4515-412a-af83-df381f5badd6
1206,suidakra,6712,558b9efe-8fd8-4534-a343-6936c2759041
1207,gojira,6711,1c5efd53-d6b6-4d63-9d22-a15025cf5f07
1208,fear before the march of flames,6707,1d5aa664-2a04-4e5f-8751-0e919e8d68f0
1209,the lonely island,6701,028e1863-cab4-4a3d-9dd9-91c682c91005
1210,sarah brightman,6697,896f0194-8ab2-4278-81e0-c56a0444b569
1211,the slackers,6693,168465cb-cafc-4650-a7aa-03dff8ffc6a6
1212,riverside,6673,985c5cc9-2dc1-49ac-8806-5b66586a2d58
1213,savage garden,6671,a871fd87-50f7-4032-b06d-da56779edcce
1214,inti-illimani,6670,a962cd78-1f5f-4cef-838d-07e2f9d8b02d
1215,minutemen,6666,d4ad0149-d8ae-4105-8009-0221fce9ff35
1216,yes,6662,c1d4f2ba-cf39-460c-9528-6b827d3417a1
1217,celtic frost,6653,d91b3683-4622-4d72-8a03-80f1ff59e639
1218,buzzcocks,6649,31e9c35b-2675-4632-8596-f9bd9286f6c8
1219,ane brun,6647,d735497b-25f9-4503-8fb5-f50150730c18
1220,capsule,6646,7d56cd51-6496-4626-a26f-341457f130dc
1221,darkthrone,6638,af8fd97c-db72-4e30-b2aa-30ebd0c4f1a0
1222,junior boys,6636,86a064f9-3ed4-4621-b29d-d05442c6b1ae
1223,plain white ts,6636,49576e42-fbbd-4d73-968d-93c8dcf7f065
1224,bushido,6635,13246906-ec3b-4ec5-bc2f-f7ca802facea
1225,equilibrium,6629,43dc147b-a289-4e64-b115-6b86f9e47de9
1226,Łona,6603,1c25cfa7-037e-4d82-a7b9-1df62fb6d9c7
1227,catch 22,6602,e59b17a9-2c0d-4284-854e-6d51a448091d
1228,alter bridge,6600,60a23fda-a440-4ab9-a344-7dfdd2ed341a
1229,devil doll,6593,0ef96570-858b-4d14-a3a6-6a01ce28b0eb
1230,max richter,6585,509f20b2-5df3-4aec-9bbc-002131fb3f99
1231,the real mckenzies,6578,01612542-01ec-4fc4-a9ad-b6a6e33f11d7
1232,roger waters,6575,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b
1233,crowded house,6569,9854d99f-d954-4c0f-9ae5-58a0cdd885f5
1234,le tigre,6554,2d67239c-aa40-4ad5-a807-9052b66857a6
1235,george winston,6546,a6b93c3c-88bc-431c-a46c-155dee9371aa
1236,demons & wizards,6536,df074f34-26fc-45fa-adf3-d19836dde2ec
1237,david sylvian,6535,719db6b1-0d91-458c-8d18-875ec44105bf
1238,erik satie,6529,e1d521ea-5b97-4981-987c-ba988b2a87d7
1239,robin thicke,6529,ddfd9b2f-186e-4b2c-ad09-01aa5380c225
1240,周杰倫,6522,a223958d-5c56-4b2c-a30a-87e357bc121b
1241,der blutharsch,6521,6207d896-8568-49ec-9545-905a5f7b0c2f
1242,brian tyler,6520,23d89243-79c9-4afc-8db5-fce27e7ba78d
1243,electric light orchestra,6516,0c502791-4ee9-4c5f-9696-0602b721ff3b
1244,drowning pool,6500,87a73cf0-ebdf-483d-8b5a-3db1e5e72122
1245,bryan adams,6499,4dbf5678-7a31-406a-abbe-232f8ac2cd63
1246,damian marley,6497,cbfb9bcd-c5a0-4d7c-865f-2c641c171e1c
1247,toto,6494,aab5c954-cabe-432e-899e-1c4f99757327
1248,refused,6491,42884e27-dfb8-453d-990f-2ffd90bc2d1a
1249,the clientele,6488,6b66dd3a-d88b-4732-bc13-359d8964b7f2
1250,david gray,6487,3e8bd859-7d82-49e0-b267-84fc46e2bf68
1251,mest,6479,5aea663c-7508-4992-bf56-fb0362797187
1252,gwar,6478,f7ccd53a-234c-4800-8d1b-21b201bad1de
1253,poison the well,6470,5275425d-3cdb-4a9a-b9eb-3e246ec69881
1254,wolfmother,6467,f0c8f75f-8736-4b1d-b312-9349fcff321d
1255,from first to last,6463,7f36c2ba-a338-402f-861f-390229bfae04
1256,ted leo and the pharmacists,6463,31095622-5a1e-4f22-8ad1-b08eb6255f37
1257,the fiery furnaces,6461,2c916f95-f6ba-46fa-b9d8-dc0d9379f603
1258,looptroop rockers,6457,64968147-b61a-4954-a5d6-1d4d903be99d
1259,kirlian camera,6454,9abd3313-5e1c-4212-92ff-19820d6011cb
1260,dirty pretty things,6451,648615ca-ca74-460d-928a-2bae67ae6d14
1261,jem,6450,d94f79b0-c690-4a60-9a45-a37a11b78051
1262,supergrass,6428,6386ddff-0d13-4685-9f0a-a82bf022fb1c
1263,satyricon,6418,8eed05a5-e9a1-4dda-8b33-e354c4ecc8b6
1264,ebba grön,6411,4a41bce5-f225-4e0e-91d8-bf49ebbd83c2
1265,jamie cullum,6408,b10806de-2198-4313-af6a-13df4acb912f
1266,bebel gilberto,6406,8777a849-fb4e-4430-9918-170f619c5286
1267,promoe,6406,6ec73176-6ea6-49d3-87e8-35b5fe6813f5
1268,the ataris,6392,57805d77-f947-4851-b7fb-78baad154451
1269,ween,6389,c0eee88b-47f2-4cd2-ac48-a045e902a432
1270,luminous orange,6368,3c82a8e6-d738-41a6-bcfe-474204011472
1271,supertramp,6367,d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8
1272,calvin harris,6356,8dd98bdc-80ec-4e93-8509-2f46bafc09a7
1273,st. germain,6354,9a04dc8c-82f1-457a-a25a-3ff19e1b471e
1274,taylor swift,6352,20244d07-534f-4eff-b4d4-930878889970
1275,scandinavian music group,6347,657fb3a1-7f4c-49c4-9f20-3a33b96e763e
1276,mystery jets,6337,0f8bd5a7-c915-4e00-a035-fe3969e9a9b1
1277,lenine,6324,da61fb5d-9543-4e36-9fa7-dad3111f7e8e
1278,louis armstrong,6316,eea8a864-fcda-4602-9569-38ab446decd6
1279,佐藤天平,6316,511d2a1a-e0d7-4452-b6a2-1c4559455515
1280,trash talk,6309,3039780c-6db4-499a-8b22-ddd0bb7da0af
1281,creed,6291,4b1a830b-0a1f-42e5-b8d5-1d6743912e99
1282,the first step,6289,c9848a93-41ef-4fcd-bbdd-927cd244755a
1283,songs: ohia,6275,1305bd7e-27ef-4236-ae87-0a7d435234ca
1284,yavuz Çetin,6274,39766095-d642-40e5-805e-57495f551e58
1285,vanessa-mae,6264,c75d637d-bcca-4123-9ffa-fab3c01be71a
1286,craig armstrong,6261,8f7bf43e-2a13-431a-a274-19e28965fe07
1287,deus,6245,2914ee0b-9055-4dee-bca2-4f385b1e617a
1288,set your goals,6239,03d8f83e-a647-4bde-968a-189c0f147783
1289,jonas brothers,6229,6e019bc6-5c23-4935-94f0-4a896631d846
1290,the spongetones,6227,4a4641be-7212-4cc2-ac3c-30d29b732267
1291,vanilla ninja,6225,7a50113f-12f9-4e2a-8406-80b26a5ac692
1292,otis redding,6221,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751
1293,arcturus,6218,20953548-6d06-4428-99a9-c284bfaa5514
1294,mr. bungle,6216,277e21a9-2d64-452d-96c4-2d23a7af5891
1295,soil,6215,39a1b293-8e17-4a1c-b50b-034c40e24461
1296,flo rida,6207,4593d49a-7f67-46ba-9ec0-126bd676286f
1297,ben kweller,6203,ff9deaae-da4f-42b7-a19e-36fedd3fc706
1298,kelis,6199,1239d1bc-cc09-43e0-bcd0-374f60346138
1299,the apples in stereo,6186,ea075268-e5ea-40f7-b9c3-68b039218a88
1300,september,6179,f97b55a8-7d03-4ebe-a277-a9cadc2a9f86
1301,sheryl crow,6172,80ccfede-c258-4575-a7ad-c982e9932e0f
1302,the queers,6168,28fd67e8-573c-4cdd-a37d-8b74af74109c
1303,tenhi,6159,ae79e6ff-72ce-4877-a0dc-dc2a5c1ad407
1304,big sugar,6156,c632c4bb-d1e4-4afa-8513-28fd7e3e6bfd
1305,paolo nutini,6145,24ea074c-59cc-41c5-a5de-f68c2952965f
1306,lordi,6142,b5b4ba6e-6e34-4669-a33b-0d813b4c3d83
1307,shayne ward,6141,f1ed2c04-6a9a-4bfd-9e4b-6321573dff03
1308,enrique bunbury,6135,9047fd95-770f-4a8a-a6e3-3b071a882e4d
1309,entombed,6115,61b99cc4-06cd-4ad5-9bac-950b2daef9cc
1310,frightened rabbit,6110,dc21d171-7204-4759-9fd0-77d031aeb40c
1311,biffy clyro,6093,892500b7-09a6-4049-ba92-2d192dd70563
1312,gods of blitz,6089,1c47a36e-5a1a-409b-a3bd-3ab6e049f63e
1313,alphaville,6085,31aa6f87-8d00-4ae9-a5cc-6d7eeea109d2
1314,smog,6080,89af9575-4d72-4345-8eba-e9de3d36ac34
1315,チャットモンチー,6078,3a297fc0-7c88-4d2b-894f-0bbc07a33099
1316,from a second story window,6074,ee10947f-5da1-47d3-a86e-9994b2703227
1317,amos lee,6069,332228ce-fe8c-4a5e-90e0-e1361553e5ff
1318,tarja turunen,6063,1fd8c24b-eaf3-4ee2-9931-b8130099d789
1319,iggy pop,6060,f37b3f31-b1f8-4b88-8cb5-b34f709b17d7
1320,insomnium,6056,c1f8e226-75ea-4fe6-83ce-59c122bcbca4
1321,gary jules,6048,3d65bead-6eae-4012-8665-d5f593ea4a62
1322,frank klepacki,6047,4f3d90f0-4ea5-489f-a7d5-4c9496949db4
1323,Слави Трифонов,6043,a28f6f43-7d52-4802-b5f2-7e65a6d18689
1324,marduk,6040,b7dc7c76-53f1-49ac-8dc2-d469ed7f8e65
1325,télépopmusik,6032,265f242e-cf4e-4fbe-a3fe-43112387172f
1326,evergrey,6028,40842674-a794-4580-a0f5-e43d5b600729
1327,ill niño,6025,91e2e08f-abd7-44d6-9a84-b8a4afa8a265
1328,velvet acid christ,6017,68898948-189b-4098-9f05-639333763b44
1329,pugwash,6015,77754012-77a7-4821-812f-7cfc0bf52ec2
1330,the black heart procession,6005,fd0f1d5f-5d8c-4fcd-9d3c-0c9f20cddc08
1331,benny benassi,5998,674bf89f-8e70-4472-929d-6b4ed6f98c88
1332,street dogs,5998,7cf785c5-0b1b-45d0-a851-f820af381ce3
1333,sido,5993,3caf69c1-fdd8-44bc-b0a5-8af3ad8a47cd
1334,jamie lidell,5990,0daf1c34-212a-442f-905d-c44f2adcc020
1335,ulrich schnauss,5988,29f6333a-b4c8-4416-8fdf-598bcef1122a
1336,fountains of wayne,5982,0f82d6b5-12fb-4569-b047-a00194f572a7
1337,devin townsend,5979,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423
1338,django reinhardt,5979,650bf385-6f6d-4992-a3b9-779d144920a4
1339,marea,5979,da4fb281-2156-442c-87ad-0e02e8a86077
1340,telefon tel aviv,5973,453f1594-112e-4d3c-921a-8d14e9c97b2e
1341,kataklysm,5962,91d51bc3-bfcc-49f2-b6c4-d6d205d6291b
1342,amduscia,5961,945ab058-0207-49bb-a33c-80efba82179d
1343,scary kids scaring kids,5961,90cda7b7-9112-4ec7-9d6f-3f4675ef5130
1344,every little thing,5960,acf20c38-8a14-4406-9039-fe78d26c2e4e
1345,mxpx,5946,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2
1346,key,5943,38b0abeb-edf7-4f7b-b487-db74925eabd2
1347,four year strong,5942,c0a138e2-cef7-471b-8fbb-524e1076256a
1348,wire,5942,7f2a8098-50e3-451c-8696-c5d9f64f4762
1349,mazzy star,5941,c48d4327-8122-4286-af66-05e1ee6ac4d8
1350,parov stelar,5918,fe1a873d-2000-4789-a895-4187fe756203
1351,junges glück,5901,03722fc0-e292-4ae8-a47d-90bfae64ad10
1352,lynyrd skynyrd,5898,c544ed4d-2390-4442-a83e-1ea2883b09c8
1353,electric wizard,5895,da7d57e6-0619-4f0f-8d15-d0b4195c3f55
1354,!!!,5889,f26c72d3-e52c-467b-b651-679c73d8e1a7
1355,turisas,5888,1cf39e0b-c595-46f7-9ea8-4d2b14843c81
1356,kollegah,5883,38033d8c-9f77-4610-b861-e920bbd2e88d
1357,kottonmouth kings,5881,b2a92fa4-ba29-431f-a9ea-08a2956e9b25
1358,jewel,5874,d5b637f0-74b8-4df6-bddf-dc3784a6881a
1359,the lawrence arms,5873,e7edc301-cd55-41ce-b3d8-c3f83cd90a60
1360,letzte instanz,5865,f779ed95-66c8-4493-9f46-3967eba785a8
1361,laura pausini,5863,472b9953-1f10-4aed-b1ec-d0c23ffb2cf1
1362,orchestral manoeuvres in the dark,5863,6d072aa8-c851-49c5-92f9-cbca05f4bed9
1363,decapitated,5862,bfef61c6-53c0-4a12-9a42-1411111e7402
1364,buck-tick,5860,a70fca82-889a-4f70-98bb-39f7ec968566
1365,excrementory grindfuckers,5857,0151f780-d500-44df-8e38-475b0e3f27a4
1366,fergie,5855,4f9675d2-f6d5-486c-9b26-33dcca998500
1367,daddy yankee,5844,2f522f5c-111c-4ce8-8bd0-d82e97c227ad
1368,laura marling,5840,cd9713d6-6e5f-4143-9412-4d12b7bd47f2
1369,falcom sound team jdk,5838,c999f4ef-8733-46f8-ae3a-d5628c260ea8
1370,unearth,5838,9f336c50-ae4c-4440-bda7-958aa12bc15a
1371,sean paul,5834,c3da3346-2643-48a7-93cd-011f6834b3d7
1372,bitter:sweet,5817,dcebc476-b53c-42ee-9251-f946a4c3cea2
1373,cold,5806,d9a2f1e6-6429-41ce-9d32-9a66188fb39c
1374,the specials,5806,07eb40a2-2914-439c-a01d-15a685b84ddf
1375,art-school,5803,2ee8a896-8ce2-4d94-9bc7-0db3b3396e74
1376,emmure,5796,98ef1696-cb7e-4ecc-be1d-22f62bb308a4
1377,prinz pi,5795,077716c4-f9cb-4d68-bd41-3ff1c35a5964
1378,portugal. the man,5794,3599a39e-4e10-4cb5-90d4-c8a015ebc73b
1379,matthew good,5775,8010da10-5c5b-4041-b119-984a6e2ccf82
1380,tragedy,5775,efa0c09f-b0a1-4f21-abd6-a1f2c3d97ab1
1381,iamx,5768,e4d05411-9a3d-452e-8b0e-a55b86b7cf85
1382,hollywood undead,5763,321fdfbb-426b-43f7-8295-fa9aca6348d9
1383,rhapsody,5763,8bf9b24b-e802-4ab6-b342-b348e20b58d4
1384,aborym,5752,741fef2a-c9ed-47fd-966a-eb911f488378
1385,juno reactor,5747,16231a34-9ccd-410e-8690-f74e98fe16a4
1386,evergreen terrace,5741,9f94e88e-cb13-48b2-8c3d-6ff1181aca80
1387,sebadoh,5740,d98c8149-0c01-4151-93e1-48fdc3d5027f
1388,ferry corsten,5734,47347cb8-ac34-4916-84b6-d85d4e5e5384
1389,backyard babies,5729,c428180a-2871-4788-9815-e09f7390c6ec
1390,hit the lights,5728,b0442f82-6322-4096-8535-b3bb776019d3
1391,lloyd banks,5728,8a6ccf62-b8fa-46d7-87df-f2dd14e6280d
1392,draconian,5720,54d76201-3b30-4722-978f-2abdd62e88dd
1393,madsen,5711,8a0c3b86-af55-42d2-85b9-6372e7430986
1394,six organs of admittance,5699,a270b68f-6bb5-41ba-ae7f-7b501e4797a5
1395,disco ensemble,5690,e31baede-2d5c-401d-aae6-4e7b8e4b2011
1396,seal,5689,f053ae01-dae6-4aae-9883-e8c279fdbef4
1397,gregory and the hawk,5676,3f180da3-4d5e-4678-957c-15ccdb123d84
1398,the blues brothers,5666,7252abc2-dfc8-4aa6-889f-2d168b265403
1399,masta ace,5664,ceef10f5-324d-4a04-8db7-1a4181e19ab3
1400,elvenking,5663,3d6bbeb7-f90e-4d10-b440-e153c0d10b53
1401,jet,5660,4efa55ba-93cf-497f-baf3-2ca9da7e193e
1402,foreigner,5652,160629ab-ec18-4931-8c95-02cb92d06186
1403,suicide silence,5652,4fd53e84-ffa1-4434-9146-3fab25ece7e0
1404,(hed) planet earth,5650,19516266-e5d9-4774-b749-812bb76a6559
1405,hawthorne heights,5647,194eeda1-e662-43bc-b9be-32fc1afecc8b
1406,charlie parker,5644,c7356af9-9ea6-4a78-a55b-c73775716312
1407,mark knopfler,5638,e49f69da-17d5-4c5c-bac0-dadcb0e588f5
1408,after the burial,5636,6dd9b71e-2e2f-4a66-bfce-5e820589b390
1409,tocotronic,5635,7717539b-33aa-45d5-b88d-9e627172db19
1410,claude debussy,5628,be50643c-0377-4968-b48c-47e06b2e2a3b
1411,hot water music,5619,c83907ee-8b5a-4547-8f68-96572243ea7f
1412,the band,5615,8c90ad8c-9150-4c51-a1eb-342232e99d06
1413,eros ramazzotti,5603,3ab7295a-54ac-40e8-b1b2-3d110a143550
1414,graveworm,5603,ad3eb8ea-f541-4e3a-b550-7900bdc4992b
1415,aaliyah,5602,bc85da58-52d9-457d-ae8d-5d8d4ec870a9
1416,mount eerie,5601,e5306b29-16c0-4520-bb05-6b21f041b2f0
1417,kid vishis,5600,149e1335-f68e-43af-abe2-a9cc6d4b2db5
1418,crash test dummies,5599,afb8f901-d846-4c70-a898-59bc183d1da7
1419,assemblage 23,5594,1626de1a-509a-413f-82de-a362a2fd14a3
1420,sondre lerche,5593,a1c29c2f-778f-4b02-9ac7-80f0c37cdea9
1421,los campesinos!,5579,e1194e66-e4f0-4351-9d26-ac95df530d0c
1422,chet baker,5576,1ba1d493-7114-45e2-b163-a36d49a0c065
1423,absurd minds,5570,979ce33b-4d8e-4e44-8c7e-f9d3054f4386
1424,savatage,5570,ac15222f-fb8a-4d2b-b4da-bde1c19f0a9f
1425,os mutantes,5566,a3212186-5da5-4e84-a935-6952b3e14921
1426,arcana,5565,93c1606c-28ef-4955-ae75-331a0975608d
1427,das ich,5563,7f74bf11-d450-4b85-b11d-4ca4131eedd5
1428,ultra bra,5561,e1884684-e319-4c34-b7b2-a6855ae6b0d1
1429,tiziano ferro,5555,d12b05b0-a0af-4c2c-8c8c-ab8bcf49439e
1430,a fine frenzy,5553,ccd4426f-aef3-48e3-b04e-2e1de3d1f8d6
1431,blackfield,5543,8e67406d-de61-4e6b-a2a1-5a3725484527
1432,bob hund,5542,35e991b9-abf7-41dc-ab0e-0ca947463808
1433,john murphy,5540,1ad39ddd-b4fd-49b7-8137-d5569c0eb2e5
1434,norma jean,5540,a02b1a45-271c-4bc3-9d82-68bb896cb5fd
1435,モーニング娘。,5531,9bffb20c-dd17-4895-9fd1-4e73e888d799
1436,great lake swimmers,5522,64deac19-021e-4dc1-8d11-658be8763589
1437,ira,5517,95794de1-6562-44a9-ba0d-6bf93ffff18c
1438,polar bear club,5516,c4975d06-72e9-4be4-bfd9-d7e9ae46ffe8
1439,do make say think,5503,882d41ca-194d-405a-bfc5-b698ccfd77b4
1440,sunrise avenue,5497,fa57d5dc-bcfa-40ea-9638-3d3cd89d1258
1441,dmx,5490,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8
1442,rotten sound,5489,4d2949b4-eb5f-4296-b71a-04603c6a9802
1443,edge of sanity,5481,82d1972f-f815-480d-ba78-9873b799bdd1
1444,stevie ray vaughan and double trouble,5466,e3c8b0c8-3fa0-464b-b1f5-119cb52d3817
1445,dannii minogue,5454,4cab12f3-af12-4a55-ade2-606bd9524425
1446,crass,5446,c7437df4-6fac-4c89-99ae-f8640f268222
1447,goldmund,5440,6ea0f255-4920-44e4-89ff-586c27b219a0
1448,voxtrot,5430,c163f6f1-84c0-48fa-81c5-8129739b6c3c
1449,Мельница,5418,4f93401e-f3dd-4961-8b4e-708be531c3ce
1450,the hush sound,5416,2b7a7c7f-8c18-4e0c-aaf2-8c6f4e93cdbb
1451,astrud gilberto,5412,8d08cabf-03a3-4f38-a815-8197a0984f19
1452,natalie imbruglia,5406,60530915-9371-4b16-bc31-5c4456317ae0
1453,red sparowes,5405,5153eb0e-b6dd-4882-a24a-7d464c153962
1454,europe,5404,ccfe7a3c-1a45-4984-a8d0-644549cefe61
1455,non phixion,5404,fbca5223-6808-49cd-aebe-300600f51077
1456,the cramps,5399,96c1edac-1011-4cb8-882c-27248de35071
1457,bear vs. shark,5395,5562ec93-7fa0-4a5d-a8a5-f3a6d3ca8de3
1458,r. kelly,5391,c2d25856-a09a-4d15-b404-77dd19c19e63
1459,mary j. blige,5390,db76c5ca-d555-4f09-b1db-baa1b713d875
1460,mike doughty,5390,f3bcf7b3-be33-493b-8557-b201b3567828
1461,blindside,5385,2ad3b5c0-85aa-4acd-8680-a90ac100133b
1462,die kassierer,5385,7df129b4-0b43-4e91-8f60-e8907a9f6e70
1463,kimya dawson,5382,ba99a190-6065-4930-be3d-55ecc48e365d
1464,bayside,5375,5f821136-9935-403c-abb5-e78ddda35e9f
1465,cloud cult,5370,a33a9cd6-8c03-4047-b62d-59f76f494c20
1466,bowling for soup,5367,bcb95908-5c6e-453a-97fc-d69003d250ff
1467,sloan,5367,5a63c831-5bdb-444d-a9db-974501e3317d
