,artist_name,plays,artist_id
3817,knorkator,1823,b76e48bd-6cb2-4eda-bbd8-f87ba9c4b47e
3818,jarvis cocker,1822,38550441-d437-4aff-867e-e79bf0c04142
3819,kylesa,1822,e6ed56ae-c477-48fa-a53b-63f6cbc4a3c3
3820,mukeka di rato,1822,04c14908-da8e-4085-be8c-8c9f50635ca7
3821,merzbow,1821,2841d983-f8c3-432a-af02-7407a84580a8
3822,ben's brother,1820,0e7f1604-2201-40ec-bc91-2d23b2df9723
3823,birdy nam nam,1818,3255ddb2-bd7f-4850-b314-bdfa10d14706
3824,vertical horizon,1818,e25216bf-b0ac-4bd3-bc5a-1f82a7d0274f
3825,mono & nikitaman,1817,fa2fab41-614a-4568-b31a-04a8f4bf3f5f
3826,oceanlane,1817,32c7ea49-7c20-4fcd-a539-253a1b8aed85
3827,suis la lune,1817,87c2640f-051b-422c-95ff-df3489054178
3828,dare,1816,6084c9ef-f467-4e01-b27d-1ec9a3ff8b0f
3829,marques houston,1815,94df7b45-d847-4ed4-8606-0cbe6e5a5573
3830,superguidis,1815,2263eac7-d8aa-4e32-be29-dc2f7ef0c248
3831,yngwie malmsteen,1815,8fa5d80d-37e8-4133-9d5c-6bad446c63f0
3832,atika,1814,579030e4-fbc2-4ff8-9ce5-8d7da2bde470
3833,tonic,1813,5f8dfb7a-3cf6-47a1-a361-eb3b187f09f6
3834,大塚愛,1813,e476adc4-d5e7-427a-b86f-70ecc970b009
3835,cabin,1812,eac694e9-0175-4364-8c25-8d2b369287df
3836,the paper chase,1812,3eccf5d4-afd1-41c2-aa7d-70d579097e0b
3837,orphaned land,1811,3877a6a1-093c-4478-b5a6-58a99a1338db
3838,z prochek,1811,279e61b0-7b44-44c1-8b34-980c2375849f
3839,a.a. bondy,1810,ec531e36-150b-439b-9dcd-a6a01c36f44f
3840,nlt,1810,ef226e13-bf2e-462b-acda-7fd85345ace5
3841,bryan ferry,1809,4ef7a9e2-2cf5-483a-8616-ef7791a98026
3842,chris wollard,1809,f8581c9d-c93e-4592-80c6-471b99434c68
3843,claridge,1808,
3844,ricky martin,1808,70ea63ea-70dc-4b63-951a-2c249d2b3b0a
3845,sebastian bach,1808,50f10489-c87e-4df3-800f-be1f8d6bda4b
3846,bill withers,1807,fd1a2d9d-9bb6-44de-83a3-41560658aba9
3847,cocotte minute,1807,3f12e5f4-7433-4b71-96e7-238bc4e630dc
3848,josh pyke,1807,c1e343a5-54d3-46e0-87d3-f1710bfc6a1c
3849,marlene dietrich,1807,191cba6a-b83f-49ca-883c-02b20c7a9dd5
3850,skalariak,1807,0cc3e9a2-7d0c-457f-bd40-c0babe7e593a
3851,chad vangaalen,1806,d5c5c11b-153d-4f28-9525-db5ec1bfe0ad
3852,pinhani,1806,7e498e43-5863-4e38-a1b1-e790a2aebe3e
3853,bow wow,1805,5a50b6cf-4353-4ee9-b478-bd857f9ddccb
3854,archeon,1804,d31a8fc5-768b-4652-bc93-e069e6e39862
3855,thermostatic,1804,63e6598e-f5e5-4517-8184-6cff1cb7bfe5
3856,빅뱅,1803,
3857,hans zimmer & klaus badelt,1802,b34e52bb-6e0f-4287-b924-eb08244b0dd2
3858,robert wyatt,1802,9f041c61-f382-4048-a1f1-33105124bb99
3859,the dø,1802,c3477250-bc5f-44e9-aa0a-144dd2d7a935
3860,dan deacon,1801,8dd73d1a-0424-4581-af8c-ade3edb44c5a
3861,pg.lost,1800,a998eed0-5e5f-485c-8c96-92d02c3f28dd
3862,callenish circle,1799,a1803729-a779-4532-9b52-da39dbd28d60
3863,distance,1799,f8b7ae84-6975-4937-bb46-071290c59061
3864,namnambulu,1799,aff48c86-899b-490f-b5e4-39e80d43465c
3865,the rifles,1799,03cfb17e-9d4a-462c-88ee-1fa348bc3a0d
3866,the kleptones,1797,f73b2b70-33d5-4118-923b-05ba8ad7e702
3867,chingy,1796,2c311e1d-5da3-4ffb-a46e-572981b5849f
3868,mauro picotto,1796,0eb89e0b-adee-4175-b1f0-55a3531937be
3869,paul anka,1795,420c6768-0885-415a-bb59-d6a275121125
3870,2 many dj's,1791,82dc508a-dbda-4954-aedc-28895edfa42e
3871,ely guerra,1791,a49ada03-1486-4221-9864-b826b10bc155
3872,micah p. hinson,1791,3584d6f6-62a5-4453-995c-66a7d6bd7a62
3873,punk floid,1791,28d567e6-bedf-42da-a409-2c73c049f1ec
3874,СБПЧ Оркестр,1791,6bfed576-abaf-4b4a-8526-9dc213fee6ae
3875,de lyckliga kompisarna,1790,f19f8bf2-9d18-4fb5-a184-e76bef751ead
3876,fats domino,1788,e787de5d-49e2-4b1f-9bde-1fd3a671b971
3877,o teatro mágico,1788,978531ce-8deb-4b27-9ada-991fa6f24065
3878,further seems forever,1787,2bc3d11f-58fe-4adb-bfd9-6d316973005a
3879,this bike is a pipe bomb,1786,e44ffeb1-33fe-48a5-841f-48856542a899
3880,aim,1785,8e678953-c97b-435b-af18-2425b6db71d0
3881,black alien,1785,46a7b248-112e-4e62-bc32-aeea5029f53b
3882,erotic lounge,1785,
3883,leniwiec,1785,55ad1880-99cc-4219-a475-8e99d11628c7
3884,robert plant & alison krauss,1785,8f3f7fec-cabf-4366-9c31-06f204b402f5
3885,run-d.m.c.,1785,5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0
3886,far-less,1784,ac42be7b-a2f0-481b-88de-55784255cdc5
3887,priestess,1784,35075097-7ce7-4719-b03c-c539ef61d574
3888,these arms are snakes,1784,e95a296e-a34c-4496-9a7c-a95683d487b5
3889,jennifer paige,1783,cb710d10-1b85-498e-814c-59c8c5939730
3890,joan jett and the blackhearts,1781,46e63d3b-d91b-4791-bb73-e9f638a45ea0
3891,smash mouth,1781,944e1036-8a03-4611-8aa0-31515a05c848
3892,claude-michel schönberg,1780,e605aaba-e920-456a-9c8a-0836c46d4764
3893,luis alberto spinetta,1780,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f
3894,a.c. newman,1779,44f0cb8f-0a56-43fe-b361-294c94c4a67d
3895,jason molina,1779,5aea6812-544c-4a64-bd3d-62c0dd3243a1
3896,epicentre,1778,8a720054-57bc-48dd-9b78-55375edd9a82
3897,the beautiful south,1776,eec43ebc-815a-4105-b1cb-205b8f57b4fa
3898,la buena vida,1775,e766f7aa-ca9f-4f84-aaf6-886a2b97db23
3899,black sun empire,1774,76a2eaff-b6ad-483a-a427-d3a2aa3c4f8f
3900,hell is for heroes,1774,44e1a837-cc5e-433f-874d-913296b57120
3901,김범수,1773,
3902,chad & jeremy,1772,efebc0f3-4ec1-4f83-a3a6-43570ec0b2f8
3903,flëur,1772,cbd47e2d-b0c1-4004-9a37-95187982463f
3904,immediate music,1772,8e58541f-75f2-46c3-b575-9e06584eabd5
3905,jeffrey lewis,1772,6a46ba2a-507d-455e-8588-fb39b3d04685
3906,open season,1772,ac7e1919-18b1-4a21-ad06-1228661eb710
3907,shitdisco,1772,16f82d52-3c6f-409c-a5f5-f991f3abbff8
3908,sylvain chauveau,1771,e0443586-8830-4b7a-91c1-d6876c16d669
3909,"emerson, lake & palmer",1769,ad996aef-cc1c-42ac-af5c-619c370f4b8a
3910,skream,1769,fb5ee67e-e31a-40cf-8b06-5f1a0f53529a
3911,tommy emmanuel,1769,50c629c6-6f22-4bf9-a3c2-f2855e6704be
3912,雅-miyavi-,1768,63ba8239-cac4-402c-bef6-f26da4881da4
3913,two-mix,1767,3f2b91ab-7710-42c2-8955-8beb4c33b559
3914,g. love & special sauce,1766,dbf7c761-e332-467b-b4d9-aafe06bbcf8f
3915,smolik,1766,aaf6e4a0-5009-4664-99d4-1b534277c686
3916,just surrender,1765,a4d938f1-2315-4745-8775-24e91a719d78
3917,the casting out,1765,10011691-6a41-4e2d-9b16-4dc9c904727d
3918,charles harrington elster,1764,
3919,conchita,1763,85880f56-9d0c-438d-aefb-e878900ce335
3920,doom,1763,87a9283d-ae6a-42b0-97e5-a0e439a37c85
3921,dark sanctuary,1762,bfb552a0-7b6c-4069-9936-7d0a9d4f15f6
3922,mitch hedberg,1762,843384a8-2fb5-4d21-91d6-3f4b545fca7f
3923,oh no! oh my!,1762,4b6aeeb8-db17-4d67-a9cb-2d3f8b841971
3924,terrorfakt,1761,4a5ae63c-d6c1-4c5b-8ffa-a91b0e11482f
3925,war from a harlots mouth,1760,0c0d9d09-792f-43f2-8bcb-05b9dc990d58
3926,gravediggaz,1758,7010fbf2-cbfd-4625-b0ef-a7efb9285320
3927,the classic crime,1758,821eaa7e-79b9-4aeb-837c-6acc868ce5f1
3928,battlelore,1757,ff44857a-5f7b-45e5-b1c3-aa76f98ce6b4
3929,doro,1757,f3e5d65a-0510-4dd2-8bfb-0d06e86b6035
3930,eye alaska,1757,6e402a50-c8d6-45fc-974a-5b560b771ced
3931,112,1756,9132d515-dc0e-4494-85ae-20f06eed14f9
3932,denison witmer,1756,4cfe744b-fcfc-4d05-8627-d0f4f3969163
3933,forgive durden,1756,f988a2d6-0785-4b64-aa14-00171dc9d7fd
3934,angela hewitt,1755,d79b2e2c-2e60-4b60-a077-be40e9b65981
3935,modest petrovich mussorgsky,1755,c1380b12-3909-47d8-a5fd-d20e76123310
3936,talisman,1755,b6d0f5b3-a6b3-454f-b161-9bffaeeebae2
3937,grandmaster flash,1754,7db590cd-d7e6-4b36-b4e7-e8209426b02d
3938,monolake,1754,cedf92fe-eba1-45e2-ba16-b1b6af5169b8
3939,pokémon,1754,1a50b180-7c3e-4688-a4bd-d8ea44220218
3940,kite flying society,1753,0721d4a4-6c1a-46e5-bb32-44679c46dfce
3941,the showdown,1753,0f1c6164-8ab1-4410-a788-358d63816154
3942,tuxedomoon,1753,98298c40-5977-4fa2-9085-db36ee51b90b
3943,belvedere,1750,405ac86d-51f2-4dab-8066-06fccea33d9d
3944,exile,1750,9580ea3d-a132-43f7-878a-b46e2be4e822
3945,an cafe,1749,23994c03-de9d-4766-8505-854decf28d41
3946,smile empty soul,1748,c0d35199-d7a8-4d13-bf8f-8997934a0a4c
3947,all saints,1747,a371601f-c184-4683-806d-2eb35e88f0d7
3948,patton oswalt,1746,d9562589-942d-4971-a030-77df0503366d
3949,ザ・ドリフターズ,1746,
3950,cem karaca,1744,802247cc-77a2-4671-a02d-ad25bf90e23c
3951,balmorhea,1743,1507b368-e660-4c15-af94-3f5603561045
3952,Ночные Снайперы,1743,01e10b31-ae0f-49a6-b4f4-5c3dcff9788a
3953,the hoosiers,1742,52fe888b-112f-4023-adc9-f8287f177f7a
3954,the one am radio,1742,5a846143-71d7-435d-a6fa-692f68c2ce8f
3955,andrius mamontovas,1741,663b0be4-8e49-4ca9-b771-58e169e4e628
3956,state radio,1741,e3003c05-9b18-415b-b4dc-2f2369eafb56
3957,karjalan sissit,1740,dd626ecb-6b45-448e-92bd-07e25424ae89
3958,gravenhurst,1739,76079f5d-0166-48bc-8a8c-1998e1e316e2
3959,in my eyes,1739,f8a4cb28-0443-48af-b58a-b2b2ab51206d
3960,spineshank,1739,c622e2eb-dd68-44d7-b01e-bde489c16713
3961,arve henriksen,1738,0efa1646-360b-45b8-bd00-29ae7c0ffc34
3962,Бумбокс,1738,4ab0dc51-a8dd-456a-9f43-8a7845301853
3963,yoshikazu suo,1737,58fbc64a-9b9f-4cac-8839-d454e4e4345c
3964,nargaroth,1736,b4b6743e-45b2-4c36-bcde-e5037ffa0b7a
3965,tactical sekt,1736,6d180939-9a1d-4c96-b329-43e3e3a4952a
3966,jon kennedy,1735,69ead53e-b2d4-45f4-b777-71363fdeff28
3967,merche,1735,4b855fb3-a209-427b-b108-e55b7480a85a
3968,tinariwen,1733,5c98fc12-be83-4246-ae5b-2184192913b9
3969,minus 8,1732,463a94f1-2713-40b1-9c88-dcc9c0170cae
3970,tlc,1732,99790314-885a-4975-8614-9c5bc890364d
3971,the audition,1731,fbeaf468-bc8d-40eb-a530-4f8982b2e1fe
3972,angie stone,1730,82f8dd22-0319-4f35-953c-358b3f883027
3973,atrocity,1730,1e1ebd69-65e9-45aa-8a8f-0930a53cc7ee
3974,siddharta,1730,22516469-fc32-4849-bdda-7d7cadf5e2b8
3975,all girl summer fun band,1728,2aca01cc-256e-4a0d-b337-2be263ef9302
3976,the bluetones,1728,024bea6e-e250-4348-9e69-2dfcad38442e
3977,flint glass,1726,5f2a2f1e-b624-4820-801f-9a387973d946
3978,icon of coil,1726,8a27bc4d-3210-4748-a6a7-b42b768c1ec0
3979,velhas virgens,1726,5ef2c2ca-0037-40b7-bd3e-702eb94b121d
3980,katharine mcphee,1725,7473425a-05ff-41d2-b375-9b213b8bbde8
3981,frozen silence,1724,58ca7612-2b43-4acd-8f95-5e123cf015dc
3982,of the wand and the moon,1724,ab80d6b3-0caf-4040-9a9a-6ed3c88d941d
3983,sdp,1724,5e4d768d-ef8e-4082-a57d-e55534df7349
3984,gabriella cilmi,1723,72ae6caf-4f9f-407e-8c70-8cd195df955c
3985,macy gray,1723,48772747-4cda-4ba8-b470-cfd5a32e05f7
3986,merry go round,1723,2f05bc67-6acd-42b3-8b42-7ad6a6507772
3987,bløf,1722,d7ac3cc7-0d65-476b-9b81-d3e872672a2f
3988,crazy town,1722,8996b655-fbad-4018-b430-1bd8fab43235
3989,alejandro fernández,1721,772a8360-e81e-4647-92e2-195c19efddad
3990,andy timmons,1721,b61cbe2a-04a6-4a4d-8c65-08323318b62a
3991,kid koala,1721,6080c60a-6e87-44a6-a1e1-e5ff3a613818
3992,richard hell and the voidoids,1721,42995787-59e7-46fa-9d4f-d9bb68d27521
3993,blue states,1718,cfd70533-c11a-4e0e-995d-f4ffe6f3119f
3994,marlango,1718,1a2bd2b1-7fe4-4b09-9ae8-96d2a519bf9a
3995,pete doherty,1718,ff041743-15eb-49db-933f-8bc66a4a3235
3996,tera melos,1718,4d436119-8d30-4804-9e0e-164b1bfaf58e
3997,the new year,1718,b3d5b1c9-95df-42ea-83eb-c86b18f61f8d
3998,Łona i webber,1718,288797ec-a489-4510-ba9b-0a783bc12c21
3999,imperanon,1717,70ca0083-d23e-4129-87ca-f70257cd8181
4000,servotron,1717,4b121498-89a7-4543-8f21-8af78c026bbd
4001,us3,1716,b370defd-86cc-42f3-85b4-7c2a8305c04a
4002,john mellencamp,1714,0aad6b52-fd93-4ea4-9c5d-1f66e1bc9f0a
4003,kelly rowland,1714,31bea673-d23a-4889-8da1-7cb040863268
4004,kuribayashi minami,1714,d7218666-b9e2-420f-b24f-378ba6a0e067
4005,martin odonnell,1714,
4006,mihimaru gt,1712,6011bcce-9f6b-4aae-adae-68727eaef7e0
4007,titãs,1712,c1a669b9-30f4-4171-a2a9-a15d9461ca04
4008,ataraxia,1711,a6541e72-bef8-4fd8-9f13-b2ffc484fe16
4009,donna summer,1711,b60527cc-54f3-4bbe-a01b-dcf34c95ae14
4010,epmd,1711,4fa39dc8-c695-4e0e-ba04-92c63d99c9f9
4011,dungen,1710,25c76eb2-a92d-4624-9e30-093fc16ed5eb
4012,gorky's zygotic mynci,1709,4015f3f8-2711-41de-b80b-4fee07373b12
4013,natalie cole,1709,eb45032c-80da-469c-be20-1d09f08ef37f
4014,patsy cline,1709,ad82dd72-0df3-4a09-8d7a-1af9c9e80522
4015,tristan prettyman,1709,926059d2-20a6-4667-8a35-95622b460279
4016,paquita la del barrio,1708,34d5c30f-55f5-4ab2-abce-2456a1ee0e01
4017,peggy lee,1707,5a2463af-eef0-4a22-bc8f-5865fbe9c78e
4018,marianne faithfull,1706,14ed9dea-1bb0-4743-ba32-39674a71da89
4019,youth of today,1706,9ca27db4-f127-4aeb-ae87-29e21f558c13
4020,the sheila divine,1705,65a521c2-e645-41d0-95a4-6dd859e89138
4021,patricio rey y sus redonditos de ricota,1704,956301d0-4b3c-4ffc-9898-b39305d25112
4022,humanos,1703,c496551d-fa60-44ab-881a-baf6d07be942
4023,hillsong united,1702,a29ae051-283b-4703-be3d-2accfa3a75a2
4024,kevin rudolf,1701,2a0cce30-071b-4ba9-bf78-ae76c9eb7316
4025,moss icon,1701,5617ff4f-8fb5-46e7-a498-cb055f087bb3
4026,paulina rubio,1701,5938c629-1d06-480b-9780-859b153af11e
4027,css,1700,23b58ea2-1cc3-468a-9e76-5027e196e851
4028,22-pistepirkko,1699,32b698aa-0bf8-4783-88f0-0758b8543cbd
4029,adept,1698,064295f4-0d7b-4b74-b613-18f4bbe30ccc
4030,ryan leslie,1698,4bbc8087-548d-4484-abd2-5b1f4c1a7940
4031,the eyes of a traitor,1698,ff983178-0e8b-46f7-afd5-98d23dd16ed0
4032,donavon frankenreiter,1697,cf66ee44-360b-445e-bfb8-e20e69325742
4033,panzer ag,1697,548de0a5-c047-4910-98b6-399b7845347c
4034,the disciplines,1696,ff66fa8b-28b5-4d57-9290-2b88fab174b9
4035,ah cama-sotz,1695,e8e8538f-859b-49e1-b4fe-fefb478e355e
4036,waglewski fisz emade,1695,c4b1c92b-5d6f-4f7b-a9fc-3055c7ac072a
4037,goran bregović,1694,883ece23-2779-4091-b527-62eb07ee79d4
4038,lapko,1694,d12ff4e5-3ae3-4320-827e-d09421e09fd1
4039,infadels,1692,30312e56-2ec9-43f1-9378-882ada0cb542
4040,chefdenker,1690,bda93b6e-2040-49fd-814c-57dec5dc2850
4041,brotha lynch hung,1689,f1fa0780-a922-4f0f-b43e-30331b520238
4042,imodium,1689,9235e7c2-144f-47a0-8154-a0fa882d1ff0
4043,komety,1689,37fe6aa2-9a3e-40f9-8c3b-2cb6fc56f387
4044,reverend bizarre,1688,97992045-1d3f-469d-91ce-27afd0bd216b
4045,the bad plus,1688,b9bede5d-89b6-4c43-9c45-ca3930cf4db8
4046,ana bárbara,1687,802c896a-754c-44b3-a7e4-68f032707161
4047,triakel,1687,d75c4530-1b85-412a-a5e0-3461cc56c0fe
4048,Мара,1687,7ee02729-2925-402f-bd97-a21fbfee022c
4049,absu,1686,e4d0504d-a0cc-486e-9f8f-32da470698a5
4050,lützenkirchen,1685,ab0dfe9b-2609-4c2b-9593-58985a070491
4051,maia hirasawa,1684,f36dcdaa-9c61-443d-bbc9-6b60ba90f4a5
4052,the detroit cobras,1683,9b8d6e11-05a4-4688-9d96-ad746bfedc41
4053,소녀시대,1683,b7442f18-d9be-4185-8b51-482510046156
4054,paulson,1682,778d1f9f-ab91-461d-88f9-19f8187cf749
4055,the felice brothers,1682,13804e64-201a-42f0-80b0-510c457c840b
4056,the medic droid,1682,b89144a9-f622-4245-9403-9e5ed32787b1
4057,alban berg quartett,1681,634e882f-d875-4e32-8228-de330b638a28
4058,sabotage,1680,9f2c381d-aee1-4c64-ab3f-48e330d1b8d5
4059,see you next tuesday,1680,b64af6c6-62d1-47cd-ac63-4bd325e04d56
4060,sowelu,1680,c3e34e4f-85ec-42e6-ae00-85039d88cb13
4061,tectum,1680,
4062,vietnam,1680,fb8ffabb-b6f7-46cb-b53b-91ca34bdd584
4063,s club 7,1678,bd5cf3e9-cb6c-41f3-8c7d-e9bda3c4e721
4064,the mellomen,1678,f0d672cb-adfd-4798-87c5-15dd0d9fa47e
4065,elephant man,1677,cd5f7bd9-ee6f-4a99-8dd9-dc3afd9da736
4066,kristin hersh,1677,0b461f11-c7af-4ddb-a30e-5cb0aabb3e7f
4067,the cross movement,1677,f86d23ca-57ea-473a-b2ca-feedf8524256
4068,püdelsi,1676,0cc819e8-2c27-46f5-b686-f8893fc1fed0
4069,risto,1676,ef93da9e-2e6a-49e6-a139-6844f0a428a2
4070,the mad capsule markets,1674,e93424ae-bf3b-426a-952f-cb89bde5db0c
4071,transplants,1674,29f3e1bf-aec1-4d0a-9ef3-0cb95e8a3699
4072,before their eyes,1673,a65291ad-9cf9-4e71-8c19-f593791913f9
4073,de jeugd van tegenwoordig,1673,810eb6c6-cced-4944-8f5a-1e0b15d930be
4074,moja reč,1673,ee5b528a-7b7c-491d-9077-0dea60b29985
4075,new model army,1673,e60e1f0b-1e8c-45e7-9d4a-222db9cb34f7
4076,grouper,1672,7e571e09-887e-4544-b993-eb75e7837ec1
4077,cibelle,1671,f4591a29-b59a-4160-8726-da8001b2c3d6
4078,dear and the headlights,1671,ad96653a-3ea3-4a8b-8cff-d7538ad2452b
4079,howie day,1671,1aff9117-5820-490d-9938-ccad96669292
4080,monsta island czars,1671,cf0dd27a-c552-49cd-8b47-a17229f33f55
4081,gabrielle,1670,d55fe7ec-3c7f-44e7-b9cc-b025c4351f70
4082,the slip,1670,5686efb4-aec0-4cd6-9abe-33fe92b6b7c2
4083,guitar heroes,1669,5687ad42-7a5c-4866-9815-8e2ab8541cf8
4084,Мои Ракеты Вверх,1667,3523a07d-e1e1-47af-8590-7a439e13f361
4085,ruination,1666,bd422766-89a9-4c52-9aab-bc7c783aee7a
4086,fun lovin' criminals,1665,1b15e90d-910c-4be4-99cb-463772a6430f
4087,warrant,1665,9aa0d535-3efe-468c-afda-43bd17d44641
4088,black kids,1664,38f953ac-af97-40b1-b95c-ab35cc0d7a81
4089,krypteria,1664,66882a33-8419-4e20-b0d5-0b3fd33eb626
4090,outbreak,1664,2714402b-9215-4fb7-9772-c2d60d3fb2db
4091,robyn miller,1664,429b1f22-860e-43eb-9f15-3fe44b643e1f
4092,train,1664,bfd5aec5-62a2-4560-a316-7c46c17babda
4093,kryštof,1663,ea759c1a-5ee5-4729-9871-7ddd270469d6
4094,depapepe,1662,c2789b3f-1818-44f2-b3a8-108f7f26bd32
4095,the dining rooms,1662,76fe6c77-7d7e-419b-96d1-b33d5721f6ce
4096,dead stop,1661,7a7e3cea-f45d-419c-ad6a-2f0af12857eb
4097,giuseppe verdi,1661,f1bedf1f-4445-4651-9c35-f4a3f3860a13
4098,川田まみ,1661,eb440023-8eb3-4c92-836d-91e4772bae41
4099,danger danger,1659,4eeef72c-42d3-4c61-a4a2-3613a8c3b00b
4100,horace andy,1659,2027b08d-45b1-4fb5-aa6d-f6ccc4db78e5
4101,lady sovereign,1658,5fc21e44-d663-495a-b16a-7cc641af5deb
4102,mad professor,1658,ea3b97e8-8a76-4ea7-8e6f-3ebf40acaeb8
4103,nellie mckay,1658,881cf2b4-bada-4cd6-8563-c827d997fb66
4104,desiderii marginis,1657,282ca70f-fe7b-4e43-84ab-1f52007947d5
4105,patricia kaas,1657,217794c8-c7e8-4e9b-b5d0-6aeac98e0e08
4106,amália rodrigues,1654,6b605219-90fa-465e-82ae-60d2347bd030
4107,cardiacs,1654,f7338f2a-136b-4d5e-b099-5504cf997f58
4108,djpretzel,1654,3477143a-7c28-42d9-be41-cb641ced3a1a
4109,jaco pastorius,1654,46a6fac0-2e14-4214-b08e-3bdb1cffa5aa
4110,the be good tanyas,1654,bf52f343-a752-4633-8521-9e99eaad8f9f
4111,bruno coulais,1653,c5a0743b-de76-4311-9a11-c49c8733aed1
4112,tabu,1653,f3c28d22-1e7d-4a6a-8162-6a3f4420082c
4113,apollo 440,1652,1ff10dff-7ac7-4e53-bc02-d5c3cbd8448b
4114,embrace,1652,77f049ad-f469-4ad1-8283-7a2606a6722e
4115,rauli badding somerjoki,1652,2b82ac4a-0264-4cf3-98d7-61e5bc941f28
4116,säkert!,1652,96064c1a-fef0-47f8-912b-98322c24af41
4117,common market,1651,c8b259a5-6acb-43e8-bb28-bc09e92eb22e
4118,tait,1651,6f83147c-fc16-48d1-b134-70dce1b46c1e
4119,tim buckley,1651,8546949d-f46c-45ab-8391-85b26dda6b65
4120,tina dico,1651,6bf3dafe-d84d-421d-851c-0c2218446274
4121,chris joss,1648,15c32778-7484-42ae-81f6-ad89614835f9
4122,thornley,1647,d52d4bea-0fb6-40a3-849f-9f3a7f227726
4123,tsunami bomb,1647,7d75def9-7b9e-45f4-9437-22601c5dc862
4124,mfö,1646,3b3d66b1-3e1a-4d7f-a391-8d09fb5f99c3
4125,perfect,1646,9d8a3dbb-2452-44b7-a2ee-ef8a1a1dd006
4126,cephalic carnage,1643,e4bb438c-321d-4130-8f36-5ea4f31a323c
4127,david fonseca,1643,65aaf08a-c92b-4000-9fa9-8f19670ac370
4128,sai,1643,a8b16931-47e1-4389-a0cc-14bd74768568
4129,gossos,1642,f80f745f-e47f-4262-b2fe-17932e91fd05
4130,impellitteri,1642,c87ddc3a-a8f4-4764-9c07-978fb5c8bf33
4131,Самое Большое Простое Число,1642,00fdcb80-f901-4c0f-b99d-b28b0ce05bbf
4132,chico buarque & maria bethania,1641,0349a032-7613-4211-a63d-6d01cde2f4a9
4133,tub ring,1641,1b7c2387-5494-40bb-9e02-8ae816ccb1b2
4134,the cooper temple clause,1640,6af63208-4a2b-494f-a560-622a0c10d647
4135,orlando cachaito lopez,1639,0094b33e-b865-40fd-8913-ba6d66752fa6
4136,az,1638,0506bf37-90d7-4654-9585-b4800dc945d5
4137,boytronic,1638,3bd8aeaf-06d2-4691-99c9-6c3e79326b37
4138,devin the dude,1638,b4e1a0b3-af92-4a4b-8f44-9633f59f7138
4139,karlheinz stockhausen,1638,fd09d776-ddfd-4558-afe7-814420d704ed
4140,teranoid & mc natsack,1637,5dad4a9f-a37f-4336-9af5-62c902c81dfb
4141,matt & kim,1636,28537bf2-22c5-4840-91fc-fcb98e8c7379
4142,olivier messiaen,1636,c6e5c5f4-984e-432a-87b8-b6afa288bca1
4143,the duskfall,1635,0615113b-38c3-49d5-9e7d-cb3261ca1658
4144,blu & exile,1634,f08f7fe3-0751-4984-bb1d-5b7e7a457422
4145,nylon beat,1634,606fab29-6c2d-4fa8-92db-58dee35a1f2d
4146,percee p,1634,be9303c8-d2e1-4e80-9c12-0ba31436c2c7
4147,tom lehrer,1634,359363a8-1dc7-40c9-9337-f5aa507000b6
4148,fractured,1631,ea5ce73a-f0ee-4ff9-a1e1-1700f7716ccb
4149,fuel,1629,2a5a3b60-d468-4b62-a28f-9c410ad3f71d
4150,moonbootica,1628,ef5084da-d69b-4a20-876a-e0299822a7bc
4151,paul baribeau,1628,b92a78c0-ee14-42e3-9c02-479512c79ccc
4152,vinicius de moraes,1628,1c01cf84-07c7-408a-b5a8-7dae0b1312fc
4153,cher,1627,bfcc6d75-a6a5-4bc6-8282-47aec8531818
4154,j,1627,49467279-f0e9-4b55-a03b-cf66b5cf40e7
4155,steve earle,1627,ec863030-7c13-45a3-a025-a69195d3a020
4156,saratoga,1626,4d2250e4-a273-48b0-a49c-5f62dbd1542c
4157,betagarri,1625,0aae7e5e-0bee-4225-a5b5-4d183666e219
4158,chylińska,1625,5b1c75ba-7701-49a7-97cf-ef37c93ba1db
4159,hallucinogen,1625,37186f53-8d72-44e6-81e6-7dfd18223747
4160,tapes 'n tapes,1625,a83ec79e-bcbf-4872-92e5-8c7ca1bb8ff2
4161,blue,1624,9c79224c-70cd-4367-8d90-35ca99401b75
4162,creme de la creme,1624,5c7b93be-009c-4d3d-8e1b-a97aaf78531f
4163,fink,1623,cd3ec2cf-3a76-4f3f-9b77-2135a1d24602
4164,x japan,1623,3f77449d-48e4-4ceb-b869-69af48da877b
4165,joe lynn turner,1622,47cd459b-06c1-462f-8fdd-27721a03ef68
4166,jorge ben,1621,a64448e7-8936-430c-ae77-9f556481a56b
4167,yui,1621,80d1d7e0-fdab-4009-8375-54bd63d74c0e
4168,שלמה ארצי,1621,88f93eab-1bbb-4b02-816b-539af9ba8d4f
4169,nino rota,1620,d52ac009-4ed5-4d01-97d5-8280bb7dd460
4170,bad sector,1617,5385e21a-7714-4b04-8b69-fb5004e62462
4171,les wriggles,1617,0b22939e-1120-4bd3-92db-b78ce52fe025
4172,gorilla zoe,1616,e7840b1b-0fc5-42a7-b05a-ffca943308ad
4173,lead,1616,a3c939d5-6f63-4b6a-a2f0-ddf8524a98b7
4174,faith hill,1615,406552d4-5ba1-4226-b7c0-367bc50fc767
4175,arwen,1614,37b8097d-ca7b-4f33-8f51-b650a82229da
4176,i am robot and proud,1614,bf50d552-3c8c-42b4-9758-7ec8bb4e6583
